query,target,Similarity
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,Cc1ccc(CCOc2ccc3c(c2)C(=O)OC3)cc1,0.2549234135667396
NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc12,0.2549019607843137
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,Cc1ccc(c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1,0.2549019607843137
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,O=C1NC(=O)c2cc(SCc3ccc(F)cc3)ccc12,0.2548262548262548
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc12,0.25478348439073517
COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1c(F)ccc(F)c1Cl,0.25478348439073517
NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,O=C1NC(=O)c2cc(SCc3ccccc3)ccc12,0.25477707006369427
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,0.25472547254725475
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,O=C1OCc2ccc(OCc3cccc(Br)c3)cc12,0.2546972860125261
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,O=C1NC(=O)c2cc(SCc3ccccc3)ccc12,0.2546916890080429
O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,O=C1NC(=O)c2cc(OCCCc3ccccc3)ccc12,0.25467497773820125
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1,0.2546583850931677
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,O=C1OCc2ccc(OCCc3ccccc3)cc12,0.2546448087431694
COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1cccc(F)c1Cl,0.2546245919477693
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,NC(=O)c1ccc(OCc2ccccc2C(F)(F)F)cc1,0.2545662100456621
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,O=C1CCCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,0.25452196382428943
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,O=C1OCc2ccc(OCc3ccc(I)cc3)cc12,0.2545068928950159
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc12,0.25449101796407186
COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,O=C1OCc2ccc(OCc3ccc(I)cc3)cc12,0.2544757033248082
O=C(NCCc1nc(O)n[nH]1)c1ccnc(C2CC2)c1,O=C1NC(=O)c2cc(OCCCc3ccccc3)ccc12,0.2544642857142857
CNC(=O)C[C@H]1CS(=O)(=O)c2ccccc2O1,O=C1NC(=O)c2cc(SC3CCCCC3)ccc12,0.25445544554455446
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1c(F)ccc(F)c1Cl,0.2544444444444444
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=C1NC(=O)c2cc(SC3CCCCC3)ccc12,0.2544420753375977
O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1cccc(F)c1Cl,0.25443786982248523
NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,O=C1NC(=O)c2cc(SC3CCCCC3)ccc12,0.2544132917964694
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,Cc1cc(=O)oc2cc3oc4c(c3cc12)CCCC4,0.2544
O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,O=C1OCc2ccc(OCc3ccccc3)cc12,0.2543859649122807
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,O=C1NC(=O)c2cc(OCCc3ccc(Br)cc3)ccc12,0.2543859649122807
COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,Cc1ccc(COc2ccc3c(c2)C(=O)OC3)cc1,0.25436681222707425
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,O=C1OCc2ccc(OCc3ccccc3)cc12,0.2543604651162791
COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,CC(=O)c1ccc(OCc2cccc([N+](=O)[O-])c2)cc1,0.2542565266742338
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,NCCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,0.25421530479896237
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc12,0.2541935483870968
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,0.2541277817659727
O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,O=C1CCc2ccc(OCc3cccc(Cl)c3)cc2N1,0.25412541254125415
NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c12,0.2541176470588235
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,Cc1ccc(COc2ccc3c(c2)C(=O)OC3)cc1,0.25411061285500747
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,Cc1ccc(c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1,0.25405844155844154
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,Cc1ccc(CCOc2ccc3c(c2)C(=O)OC3)cc1,0.25405405405405407
C[C@@]1(C(=O)NCc2ccc(CO)c(F)c2)CCCNC1=O,O=C1NC(=O)c2cc(SCc3ccc(F)cc3)ccc12,0.2539863325740319
O=C(N[C@]1(CCO)CCOC1)c1nc[nH]c2nccc1-2,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1cccc(F)c1Cl,0.25396825396825395
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,Cc1ccc(COc2cccc(C=O)c2)cc1,0.2539325842696629
Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc12,0.25381263616557737
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,O=C1NC(=O)c2cc(SCc3ccc(F)cc3)ccc12,0.25380710659898476
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1,0.25379037574159524
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,Cc1cccc(Cl)c1C(=O)NCc1ccc(c2cc[nH]c(=O)c2)cc1,0.25374625374625376
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc12,0.2537207654145996
O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc12,0.2536945812807882
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,Cc1ccc(c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1,0.2536945812807882
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,O=c1ccoc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,0.25366300366300365
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,O=C1CCc2ccc(OCCc3ccccc3)cc2N1,0.25365853658536586
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,O=C1NC(=O)c2cc(Sc3ccccc3)ccc12,0.2536115569823435
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,0.25359256128486896
O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,0.2535364526659412
COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,O=C1OCc2ccc(OCc3ccc(F)cc3)cc12,0.2535031847133758
O=C(N[C@H]1COCC[C@@H]1O)c1cc(=O)c2ccccc2o1,Cc1ccc(C2CC(=NN2C)c2ccc(O)cc2)cc1,0.2534965034965035
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,O=C1NC(=O)c2cc(Sc3ccccc3)ccc12,0.2534611288604899
O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,O=C1CCc2ccc(OCc3ccccc3)cc2N1,0.25344036697247707
Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,O=C1Nc2cc(Oc3ccccc3)ccc2C1=O,0.2534246575342466
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,O=C1OCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,0.2533889468196038
O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(=O)N,0.25337331334332835
CO[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](N)[C@H]1N,Cc1ccc(c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1,0.25333333333333335
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,O=C1NC(=O)c2cc(SCc3ccc(F)cc3)ccc12,0.2533013205282113
CC(=O)C[C@H](c1ccccc1)c1c(O)[nH]c(=O)[nH]c1=O,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.2532894736842105
CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,Cc1ccc(C2CC(=NN2C)c2ccc(O)cc2)cc1,0.25327510917030566
O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,NC(=O)c1ccc(OCc2cccc(C(F)(F)F)c2)cc1,0.25326991676575505
N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,O=C1Nc2ccc(CCCCc3ccccc3)cc2C1=O,0.2532239155920281
O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,Cc1ccc(COc2ccc3c(c2)CCCC3=O)cc1,0.253199268738574
COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,O=C1OCc2ccc(OCc3cccc(Br)c3)cc12,0.2531328320802005
COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1O,0.2531194295900178
Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,O=C1OCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,0.2530933633295838
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,O=C1NC(=O)c2cc(SCc3ccccc3)ccc12,0.2530009233610342
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc12,0.253
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=C1Nc2cc(CCc3ccccc3)ccc2C1=O,0.25298664792691494
O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1,0.25297619047619047
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,O=C1NC(=O)c2cc(Sc3ccccc3)ccc12,0.2529488859764089
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc12,0.25292397660818716
O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,Cc1ccc(C2CC(=NN2C)c2ccc(O)cc2)cc1,0.25292242295430395
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,O=C1OCc2ccc(OCc3ccc(Br)cc3)cc12,0.2529100529100529
COC(=O)CNC(=O)c1coc2ccccc2c1=O,COc1ccc(CSc2ccc3c(c2)C(=O)NC3=O)cc1,0.25290697674418605
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,NC(=O)c1ccc(OCc2ccc(F)cc2)cc1,0.2528445006321112
NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,O=C1Nc2cc(OCc3ccccc3)ccc2C1=O,0.2528409090909091
CNC(=O)C[C@H]1CS(=O)(=O)c2ccccc2O1,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.2527944969905417
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,NC(=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,0.25273010920436817
NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,O=C1Nc2cc(OCc3ccccc3)ccc2C1=O,0.25272331154684097
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12,0.2526926263463132
O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,Cc1ccc(COc2ccc3c(c2)CCCC3=O)cc1,0.2525987525987526
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,O=C1NC(=O)c2cc(Sc3ccc(Br)cc3)ccc12,0.2525987525987526
NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.25255623721881393
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=C1NC(=O)c2cc(SCc3ccccc3)ccc12,0.2525366403607666
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=C1NC(=O)c2cc(SCc3ccccc3)ccc12,0.2525366403607666
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12,0.2525309336332958
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12,0.2525309336332958
NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,COc1ccc(CSc2ccc3c(c2)C(=O)NC3=O)cc1,0.25252525252525254
O=C(N[C@H]1CCS(=O)(=O)C1)c1cccc2c1COC2,O=C1CCCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,0.25252525252525254
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc12,0.25250501002004005
CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,O=c1ccoc2ccc(OCc3cccc(Cl)c3)cc12,0.2524977293369664
O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,O=C1OCc2ccc(OCC3CCCCC3)cc12,0.25244618395303325
COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,O=C1CCc2ccc(OCCc3ccccc3)cc2N1,0.25239234449760767
COC(=O)CNC(=O)c1coc2ccccc2c1=O,Cc1cccc(Cl)c1C(=O)NCc1ccc(c2cc[nH]c(=O)c2)cc1,0.2523809523809524
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,O=C1OCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,0.252361673414305
CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,O=C1NC(=O)c2cc(SCc3ccc(F)cc3)ccc12,0.2523148148148148
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=C1OCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,0.252262443438914
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=C1OCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,0.252262443438914
O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,Cc1ccc(c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1,0.25220458553791886
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,Cc1ccc(COc2ccc3c(c2)C(=O)OC3)cc1,0.2521551724137931
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,Cc1ccc(C2CC(=NN2C)c2ccc(O)cc2)cc1,0.25213270142180094
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1c(F)ccc(F)c1Cl,0.2521186440677966
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,O=C1NC(=O)c2cc(Sc3ccc(Br)cc3)ccc12,0.25209302325581395
CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,Cc1cccc(COc2ccc3occc(=O)c3c2)c1,0.25206991720331184
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,COc1ccc(CSc2ccc3c(c2)C(=O)NC3=O)cc1,0.25206124852767964
CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc12,0.25204200700116686
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,O=C1NC(=O)c2cc(SC3CCCCC3)ccc12,0.25201612903225806
O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc12,0.25196850393700787
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,O=C1OCc2ccc(OCc3ccc(F)cc3)cc12,0.25192519251925194
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,O=C1NC(=O)c2cc(Oc3ccc(Br)cc3)ccc12,0.251892635925671
O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1c(F)cccc1Cl,0.2518440463645943
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,Cc1cccc(Cl)c1C(=O)NCc1ccc(c2cc[nH]c(=O)c2)cc1,0.2518248175182482
O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,O=C1OCc2ccc(OCc3ccc(I)cc3)cc12,0.25181598062953997
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,0.2518059855521156
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,Cc1ccc(COc2ccc3c(c2)C(=O)OC3)cc1,0.25178826895565093
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,O=C1Nc2cc(OCc3ccccc3)ccc2C1=O,0.2517321016166282
O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc12,0.2516431924882629
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1,0.2516382699868938
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,O=C1OCc2ccc(OCc3cccc(Br)c3)cc12,0.25162689804772237
COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,O=C1OCc2cc(OCc3ccc(Cl)cc3)ccc12,0.25161290322580643
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,Cc1cccc(C)c1C(=O)NCc1ccc(c2cc[nH]c(=O)c2)cc1,0.251604621309371
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,NC(=O)c1ccc(OCc2ccc(F)cc2)cc1,0.2515592515592516
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,O=C1NC(=O)c2cc(SCc3ccccc3)ccc12,0.25155666251556663
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1c(F)cccc1F,0.25154894671623296
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=c1ccoc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,0.2515406162464986
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=c1ccoc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,0.2515406162464986
O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,O=C1CCc2ccc(OCc3cccc(Cl)c3)cc2N1,0.2514395393474088
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,0.25140291806958476
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,0.25140291806958476
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,O=C1OCc2ccc(OCCc3ccccc3)cc12,0.2513781697905182
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,O=C1OCc2ccc(OCc3ccccc3)cc12,0.2513601741022851
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,O=C1OCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,0.2513255567338282
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.2513134851138354
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc12,0.25129533678756477
CC(=O)C[C@H](c1ccccc1)c1c(O)[nH]c(=O)[nH]c1=O,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,0.2512690355329949
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1,0.25126262626262624
O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12,0.2512479201331115
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,0.2512254901960784
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,Cc1cccc(C)c1C(=O)NCc1ccc(c2cc[nH]c(=O)c2)cc1,0.2512110726643599
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc12,0.25120772946859904
NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,Cc1ccc(C2CC(=NN2C)c2ccc(O)cc2)cc1,0.2512019230769231
Cc1cccc([C@@]23NC(=O)[C@H]4[C@@H]2[C@H]2C[C@H]4[C@H](O)[C@H]2O3)c1,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1c(F)cccc1F,0.25118805159538354
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,O=C1CCc2ccc(OCc3ccc(Br)cc3)cc2N1,0.2511415525114155
C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1O,0.25113464447806355
COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,Cc1cccc(Cl)c1C(=O)NCc1ccc(c2cc[nH]c(=O)c2)cc1,0.25109170305676853
COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1O,0.25105189340813466
CC(=O)C[C@H](c1ccccc1)c1c(O)[nH]c(=O)[nH]c1=O,O=C1CCCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,0.250936329588015
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc12,0.2509090909090909
O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1cccc(F)c1Cl,0.25089928057553956
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,O=C1OCc2cc(OCc3ccc(Cl)cc3)ccc12,0.2508004268943437
O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1c(F)ccc(F)c1Cl,0.2507936507936508
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,CC(=O)c1ccc(OCc2cccc([N+](=O)[O-])c2)cc1,0.2507462686567164
COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,O=C1NC(=O)c2cc(Oc3ccccc3)ccc12,0.25066666666666665
COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,O=C1NC(=O)c2cc(Oc3ccc(Br)cc3)ccc12,0.25064599483204136
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc12,0.2506393861892583
O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,O=C1Nc2ccc(Oc3ccc(Cl)cc3)cc2C1=O,0.25060827250608275
Cc1noc(-c2ccnc(NCCc3n[nH]c(=O)[nH]3)c2)n1,Cc1ccc(c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1,0.25060048038430743
COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,Cc1ccc(COc2cccc(C=O)c2)cc1,0.25055432372505543
CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,O=C(NCc1ccc(c2cc[nH]c(=O)c2)cc1)c1c(F)ccc(F)c1Cl,0.2505112474437628
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.2504520795660036
CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,NC(=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,0.25044091710758376
Cc1noc(-c2ccnc(NCCc3n[nH]c(=O)[nH]3)c2)n1,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.25043478260869567
NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,NCCc1ccc(OCc2ccc(Cl)cc2)cc1,0.2504145936981758
